3.253037497732664263e-01,3.483021218341600389e-02,-5.914346822963622019e-01,1.444521909078971995e-02,-2.047740251293464486e-01,3.308468552594318046e-01,4.957121413572964652e-01,-1.322556663715476755e-01,-2.947879742606886455e-01,-9.335142707402588336e-02
5.304283387013900564e-01,1.466961332636119719e-01,-2.060756206169622462e-01,-4.444110224564455924e-01,-2.888031737495665996e-01,4.983434981896003868e-01,2.240025540980413177e-01,1.833402338641083526e-02,-7.121993015009481232e-01,-1.748230741471030747e-01
-2.397248298293764845e-01,5.327252961248847285e-01,5.709772525982528268e-01,-2.482757896399954700e-01,-5.923240336107465920e-01,-5.657773344497053075e-02,6.018984273439165200e-01,-1.464710198226232274e-01,-4.413254130123533958e-01,-5.044771263427437757e-01
-1.532993106685780482e-01,1.641833181331016078e-01,-3.374474646074251405e-01,-3.253274564592268936e-01,6.888337271861812994e-01,2.740294995711916037e-01,-4.422124248445721828e-02,-1.985492102060754938e-01,1.428173907048393108e-02,-3.271262535390778159e-01
6.446850782383095613e-01,-5.493879283264274660e-01,4.388276265980236013e-01,-8.888515402583360703e-02,-5.514498070586665301e-01,-1.919260545156823705e-01,-4.397978427724237860e-01,-3.497609313478370480e-02,1.758232098136778554e-01,3.429575210347642900e-01
-3.648962897469755773e-01,-6.097409253373384797e-01,5.980027012309847151e-02,2.118621816626501952e-01,-9.899267006789342904e-01,6.245870600930287786e-01,-5.446494283287836025e-01,2.952304107878084838e-01,5.424959270179571247e-01,4.274115604965063042e-01
5.195686082013566409e-01,-4.104874349093728392e-01,-1.901066469290414729e-01,4.990862078756775344e-01,-4.862463488136204992e-01,6.631282531122136836e-01,4.001351697858183676e-01,-2.526030729044405065e-01,-9.547988300622181623e-02,-2.812879187745895293e-01
-1.015524765892998199e-01,2.182569333217225516e-01,-2.699582207001314238e-01,-3.592509476121218126e-02,1.826555679077924987e-01,6.857878549250302769e-02,-4.671065475258324301e-02,-2.991155681987068271e-01,5.252520355297214394e-01,2.569920456799520414e-01
-6.610792479016728944e-03,5.077975172438371487e-01,-3.535651013449045976e-01,3.071610624512056686e-01,6.392168768248199795e-01,4.541182942248859350e-02,-9.107915978092959164e-02,5.513616561063613281e-02,-1.805794376533034484e-01,-6.464945814442185634e-01
-3.355611185402463392e-01,8.557164578972084046e-01,-2.589200207134896847e-01,6.658066400207510727e-01,-1.178719544836821960e-02,7.519425228352394353e-01,-6.138829465963350218e-01,-4.091992684450286855e-01,-7.200529594162683455e-01,6.796837864974042409e-02
-4.783125211566456869e-01,-4.124185201835469106e-01,8.203920288488847357e-01,-1.963653942611233716e-01,-1.907123651347637783e-01,1.335482653108833462e-01,6.440882431074612668e-01,-7.917854734564633290e-02,-1.895635338519044422e-01,-4.379462387179555716e-01
-3.219171091501912135e-02,-2.204521001506603572e-01,-4.322685664925492444e-01,-2.224304986563301612e-01,-5.073263596333000836e-01,1.115854545842027035e+00,-2.169540143122354880e-01,7.381902477045487743e-01,-1.904132191801009566e-01,7.314740696906820577e-03
-1.259742627312233909e-01,-2.594357324442305157e-01,7.282921137444023363e-02,1.631685607158826767e-01,1.935124755463195900e-01,3.511317604241180335e-01,4.087099405969191745e-01,-6.024790531508420477e-01,5.213655122957593369e-01,-4.607475635498906597e-01
3.713022838446185525e-01,-1.654114275443924198e-01,7.860837321900373542e-01,-2.958019037030981124e-01,1.709798593336450956e-01,-2.700481178725563924e-02,1.074769081522953945e-01,4.607761629776544465e-01,-4.974922050243254512e-01,-5.879961693255288946e-01
2.553408992155703841e-02,-6.602997832894913488e-01,4.367134418474435398e-01,-6.579141807360912031e-01,7.342300978000106948e-01,-6.696737796895490917e-03,6.591321741859665906e-01,-2.310861344564471564e-01,-5.867896248859579833e-01,2.610590214850617152e-01
-3.447343831823772020e-01,3.356458852423185868e-01,-7.934159157790715566e-01,-2.528549386933161003e-01,5.318651464058192779e-01,-4.532399003059885967e-01,-1.871008706049297476e-01,1.830866327668082827e-01,-9.896589665791666324e-02,5.651342848934431951e-01
-3.026159454184891850e-01,6.631025078049394839e-02,-1.543907061952817794e-01,2.675226120621402859e-01,8.468466625060112607e-01,2.340470338982285625e-01,-2.749672631091670816e-01,-1.936696114203536601e-01,-2.112738256487304081e-02,-4.663425387128634081e-01
-4.965579160155011440e-01,-1.951632348505257658e-02,-2.729537807606587929e-01,7.019183861217571652e-01,1.726718750954316095e-01,-3.097715706586902026e-02,-4.440075556695903258e-01,-4.878028055350454029e-01,2.257773115219247617e-01,3.335088680217486168e-01
-9.336250628486972292e-02,2.678348503605222919e-01,5.924820514796481224e-02,-2.265752525587403921e-01,1.133914882425823278e-01,5.129049041308796353e-01,-3.430538186511116749e-01,-1.513343964327188707e-01,-1.212971696667461408e-01,-9.782970083101662218e-02
-8.592650776168482551e-02,-1.964511869816600309e-01,-1.365198951717287446e-01,8.490942726134065657e-03,-5.006475830589084824e-02,2.392383787954908136e-01,4.898697276923748289e-02,1.154141826504380547e-01,-5.297610460794466292e-02,2.187784376652525918e-03
-3.791923112588786449e-01,-5.651000104261684198e-01,8.870271979000303453e-02,-6.349353675343526182e-02,-2.452471655658167715e-01,3.949098837603129408e-01,-3.030511067860628543e-02,-4.144946876066053082e-02,3.644475247759313419e-01,3.124213847615894823e-01
-1.124923981034795378e-01,-2.663877053865503219e-01,7.798911563254766997e-03,-2.143840449159090666e-01,-1.887753419771347196e-01,4.402682970458437484e-01,-2.707266052339507567e-01,8.165459959136102050e-03,4.668043292447086601e-01,1.717715678308571747e-01
-3.658978256578893085e-02,-1.801724800552549632e-01,-4.293123125320851829e-01,-2.657935936804891042e-01,-2.249381444630324800e-01,2.126876268398415204e-01,1.226277946041650913e-01,6.523729301503605749e-02,4.415647193040900254e-01,-2.613902363745957552e-02
-2.674509648572559635e-03,-5.014811673096853523e-03,-1.547866480918191345e-01,2.772624773779223672e-01,3.675262659084211347e-01,-6.180018981159988156e-01,-5.211084707744152444e-01,5.149389583951727994e-02,2.025156926995612672e-01,4.563690837248866594e-01
7.166709887649925781e-01,-1.658150880111505521e-01,5.065098031692629732e-01,-6.662924744002887145e-01,-1.495016133370307421e-01,-1.698322204780973455e-01,3.825362884035240357e-02,-4.287124692832910422e-01,5.253362131969360194e-01,-5.583215443967403518e-02
-4.406781364425355063e-02,1.302626764698563699e-01,-5.311565523204914846e-02,-2.200753206526427364e-01,1.418925594596190942e-01,-4.355254459202789058e-02,-4.318778506523354016e-02,-1.599947018822271694e-01,-2.478396139543795340e-01,1.085683352230346344e-01
6.314042060724142091e-01,-3.736502703365929823e-01,-1.493599785327662244e-01,2.819651993990232031e-01,-5.588228048621485256e-01,2.017172477937614339e-01,-4.094735110568276659e-01,6.884832174005859340e-01,-4.553447762601578463e-01,-1.197616897121563662e-01
-1.483891510105268541e-01,-1.875177208791728167e-01,-1.599586268830780270e-02,-5.670713858681396269e-02,-2.675324209308013179e-01,4.146257723210858975e-02,-4.952079672107818908e-02,7.019480138215696829e-01,-1.767018868458576641e-01,-3.585672530641023648e-01
4.466978310915402095e-01,-1.588589793175420595e-01,2.442869068465793048e-01,2.329454267818077962e-01,-4.368397805072585238e-01,8.576560348674006073e-01,1.907763825547341419e-01,-1.484619356110957189e-01,-5.757864071026818076e-01,-3.468800557098323800e-01
2.731099024849288903e-01,-4.348305683184636727e-01,-4.195651688397302737e-01,7.900855822844087273e-01,-4.102869807018248993e-01,6.601034367173246320e-01,-1.858816533336460908e-01,-3.179396933652817725e-01,-2.226228194799214355e-01,2.303872457668811879e-01
